Taxonomy	GXH_3171	GXH_2742	GXH_1176	GXH_3170	GXH_3392	GXH_3174	GXH_1634	GXH_2301	GXH_2741	GXH_3384	GXH_2520	GXH_1635	GXH_913	GXH_1390	GXH_2631	GXH_4036	GXH_1860	GXH_3303	GXH_2074	GXH_3806	GXH_3593	GXH_695	GXH_1389
Acidothermus cellulolyticus	19	6	42	17	15	2	57	8	59	45	92	17	56	41	6	4	24	21	53	29	12	19	11
Actinomyces gaoshouyii	21	11	184	18	11	39	19	2	86	9	39	8	24	246	33	17	13	18	13	13	64	7	28
Actinomyces hongkongensis	71	38	100	68	25	76	159	65	95	112	205	107	90	98	44	39	180	75	36	117	1047	75	60
Actinomyces meyeri	122	63	132	39	51	85	132	39	49	128	198	82	280	133	37	50	64	66	125	105	532	98	114
Actinomyces oris	191	32	204	171	35	70	38	30	139	94	106	33	222	140	23	26	43	52	226	70	119	79	77
Actinomyces pacaensis	89	46	82	16	58	90	155	103	38	86	125	62	32	89	46	34	111	108	77	171	220	69	51
Actinomyces radicidentis	15	17	117	143	51	83	82	27	39	39	24	45	43	116	98	24	15	32	62	37	308	104	71
Actinomyces radingae	15	6	122	11	114	133	78	109	28	18	38	91	34	103	23	16	3	51	11	57	111	54	21
Actinomyces sp. 2129	8	8	163	23	35	40	17	8	26	43	89	18	23	57	12	17	33	40	33	32	58	55	41
Actinomyces sp. Chiba101	2484	270	12867	1167	2392	1021	136	319	8439	208	351	771	382	21023	151	728	1205	142	454	1650	117	972	2657
Actinomyces sp. VUL4_3	12	30	12	10	31	8	34	10	12	17	25	5	44	27	8	32	27	4	93	22	91	20	24
Actinomyces sp. Z16	300	93	543	263	152	911	114	781	377	240	395	175	312	156	230	190	822	664	134	342	377	433	313
Actinomyces sp. oral taxon 414	152	35	557	249	119	200	215	133	201	402	130	372	310	334	41	111	152	53	349	162	164	139	254
Actinomyces sp. oral taxon 897	104	19	146	148	25	76	58	46	76	52	31	63	88	102	43	39	42	110	68	40	126	49	82
Actinotignum schaalii	25	4	62	14	46	28	61	42	29	19	64	40	82	32	15	4	15	43	32	31	29	61	30
Actinotignum sp. 313	15	4	108	4	12	24	23	12	18	40	16	13	67	11	10	6	21	23	68	24	44	25	5
Arcanobacterium haemolyticum	3	9	13	25	24	86	17	22	20	25	34	22	37	22	12	12	17	23	28	7	31	10	11
Arcanobacterium phocae	3	1	6	12	23	12	4	3	2	6	8	2	9	2	2	1	3	3	2	2	15	3	11
Mobiluncus curtisii	60	10	39	17	111	279	20	15	14	19	51	33	99	21	3	40	12	6	11	75	20	18	47
Trueperella pyogenes	5109	1103	7830	1014	1505	2366	5883	3484	1781	3267	2917	5121	2791	3958	1565	1474	3347	3647	2385	4614	1205	2821	2310
Actinopolyspora erythraea	46	2	43	22	15	34	9	58	43	27	44	41	37	15	30	32	72	30	28	22	41	65	23
Bifidobacterium actinocoloniiforme	186	39	220	69	11	44	32	23	37	1626	72	59	60	50	19	47	18	13	72	80	53	68	94
Bifidobacterium adolescentis	155	58	334	108	134	231	216	145	398	158	357	275	176	58102	152	8915	127	106	209	225	92	457	190
Bifidobacterium angulatum	160	33	227	525	451	181	148	245	102	388	204	543	149	677	131	151	129	74	109	121	93	167	388
Bifidobacterium animalis	433	258	877	150	235	467	288	297	469	333	733	359	1013	544	507	580	134	280	6531	328	896	425	295
Bifidobacterium asteroides	54	17	602	69	65	288	35	184	128	179	116	54	504	91	54	4	51	261	252	59	21	165	116
Bifidobacterium bifidum	312	76	515	234	346	129	269	153	317	229	1396	274	769	1275	200	500	1184	143	763	572	242	889	359
Bifidobacterium breve	248	223	723	319	957	429	634	384	638	347	932	539	711	1468	274	156	362	294	538	317	537	476	628
Bifidobacterium catenulatum	26	31	91	57	43	52	57	33	118	30	146	66	66	128	39	127	192	21	105	388	46	154	62
Bifidobacterium choerinum	39	60	203	151	86	193	92	97	63	34	158	54	73	196	168	33	22	62	85	65	635	46	68
Bifidobacterium coryneforme	4	3	13	0	1	26	1	18	4	2	6	13	1	11	3	5	6	18	12	3	5	1	3
Bifidobacterium dentium	26	23	92	11	72	189	25	24	15	7	338	54	35	181	69	40	8	21	41	92	49	34	71
Bifidobacterium indicum	14	2	47	14	25	19	2	17	7	40	27	2	115	12	7	18	4	22	66	61	22	21	15
Bifidobacterium kashiwanohense	69	34	194	69	92	116	87	91	48	51	351	127	184	410	89	162	325	71	145	64	92	260	145
Bifidobacterium longum	770	500	2885	553	2908	1767	2536	1790	1515	1054	2932	1551	2248	2657	921	793	1401	1169	1494	1143	1553	1339	1945
Bifidobacterium pseudocatenulatum	673	400	3430	161	828	1239	1057	976	1121	604	2285	957	1518	1606	515	663	766	781	943	1409	443	1050	748
Bifidobacterium pseudolongum	142	94	444	174	110	159	311	163	164	384	299	227	648	2424	6793	95	103	167	489	79	16667	397	260
Bifidobacterium scardovii	166	52	405	145	128	325	213	182	218	65	472	157	203	179	143	113	369	66	102	148	107	221	182
Bifidobacterium thermophilum	142	62	883	73	68	385	363	533	69	133	6528	315	96	2564	3713	268	630	119	161	223	129	163	258
Gardnerella vaginalis	173	41	224	256	540	274	74	210	51	261	96	296	62	205	86	80	28	121	362	120	224	110	344
Parascardovia denticolens	137	12	87	84	57	74	97	29	60	74	314	69	169	143	11	84	493	61	81	81	52	308	80
Scardovia inopinata	11	3	72	23	27	14	17	6	19	9	44	14	14	32	13	34	14	30	37	26	16	28	19
Candidatus Nanopelagicus abundans	4	0	0	6	3	2	0	6	7	4	1	24	7	47	3	2	8	0	15	0	1	15	11
Candidatus Nanopelagicus hibericus	0	0	0	2	3	2	0	0	1	8	0	1	2	1	1	0	2	6	2	0	3	4	2
Candidatus Nanopelagicus limnes	2	1	2	0	16	2	0	2	3	1	2	1	0	1	3	0	0	0	1	0	0	3	2
Candidatus Planktophila dulcis	4	0	100	1	2	9	6	0	65	3	75	5	6	8	0	5	0	5	7	4	1	7	16
Candidatus Planktophila lacus	3	0	10	5	5	10	2	16	13	12	9	2	43	16	5	4	1	10	14	0	2	67	8
Candidatus Planktophila limnetica	7	1	14	2	14	17	3	12	4	11	35	2	11	9	1	2	22	0	2	33	0	1	16
Candidatus Planktophila sulfonica	3	1	2	5	6	12	7	5	5	1	7	0	2	2	7	8	2	1	6	0	6	6	14
Candidatus Planktophila vernalis	1	1	0	1	0	3	7	5	5	7	13	1	9	1	1	7	2	5	8	1	3	4	3
Candidatus Planktophila versatilis	10	5	13	5	16	51	18	24	71	14	6	39	19	89	11	27	6	15	26	7	26	49	35
Catenulispora acidiphila	19	67	323	105	60	346	119	174	61	35	153	135	43	47	46	80	12	129	54	122	42	58	113
Corynebacterium ammoniagenes	8	13	47	16	17	29	10	22	25	16	68	6	11	41	5	18	4	21	23	100	10	13	5
Corynebacterium aquilae	54	16	148	80	53	34	70	55	39	38	132	58	65	50	37	16	16	32	35	57	29	147	53
Corynebacterium argentoratense	46	5	62	13	29	81	33	131	27	29	23	111	36	43	17	22	28	37	29	33	24	53	57
Corynebacterium atypicum	44	42	98	23	69	140	102	33	34	22	104	44	49	92	52	15	20	20	54	109	41	97	53
Corynebacterium aurimucosum	13	5	96	12	8	29	7	10	13	10	68	8	32	103	9	8	7	16	5	10	23	8	13
Corynebacterium callunae	38	20	20	18	20	18	14	9	6	37	19	14	7	16	16	5	2	14	5	12	15	96	58
Corynebacterium camporealensis	32	42	151	66	15	148	6	170	116	165	57	35	36	77	44	56	9	157	21	64	216	32	178
Corynebacterium casei	110	25	119	34	169	174	193	100	89	58	627	151	92	580	28	56	16	131	63	92	73	90	61
Corynebacterium crudilactis	47	15	24	58	20	30	55	126	73	77	47	97	110	39	48	21	38	17	14	41	11	76	38
Corynebacterium cystitidis	140	12	27	172	12	20	80	11	44	29	253	42	180	98	7	47	468	19	37	54	31	226	20
Corynebacterium deserti	149	7	56	98	29	33	27	27	38	38	32	21	25	49	24	26	35	5	63	13	33	61	46
Corynebacterium diphtheriae	280	26	674	52	74	254	322	486	54	74	63	232	98	129	33	86	33	30	106	97	99	82	165
Corynebacterium doosanense	31	29	59	20	24	34	54	29	25	36	111	69	39	47	21	44	18	49	22	58	47	110	36
Corynebacterium efficiens	35	23	77	88	20	42	19	26	101	56	36	33	24	62	27	19	21	43	41	27	42	44	50
Corynebacterium epidermidicanis	126	38	181	30	418	110	91	74	77	98	74	33	175	63	31	21	55	80	121	54	50	123	127
Corynebacterium falsenii	42	38	92	51	19	17	33	22	31	92	50	13	124	88	12	58	15	37	102	33	36	34	27
Corynebacterium flavescens	13	29	55	163	41	332	129	79	85	84	82	63	41	297	20	25	6	20	23	27	21	77	98
Corynebacterium frankenforstense	15	51	146	77	54	78	119	71	80	37	110	68	40	55	38	132	16	41	35	42	47	61	125
Corynebacterium genitalium	42	12	34	67	20	15	28	22	17	13	108	16	50	12	3	27	36	14	18	18	13	32	12
Corynebacterium glaucum	18	12	68	23	21	31	89	35	10	7	23	14	25	34	27	6	11	12	90	16	22	34	51
Corynebacterium glutamicum	10	6	7	132	12	33	15	14	13	5	25	7	41	80	15	17	7	13	30	18	25	28	14
Corynebacterium glyciniphilum	19	6	70	21	9	20	24	34	20	2	97	28	33	48	16	11	11	24	19	22	17	29	16
Corynebacterium halotolerans	86	20	201	122	37	44	90	34	63	26	152	88	72	141	4	27	104	43	63	33	25	64	48
Corynebacterium humireducens	14	23	285	35	26	91	70	131	96	49	350	61	51	107	77	37	38	82	81	74	69	86	66
Corynebacterium imitans	76	15	77	128	8	46	11	14	84	27	29	16	32	83	4	27	3	19	65	30	32	110	44
Corynebacterium jeikeium	58	21	118	44	28	75	70	49	235	14	41	121	67	230	21	36	34	55	86	171	319	132	96
Corynebacterium kroppenstedtii	20	12	130	19	14	72	3	8	25	44	71	14	33	37	3	6	14	24	25	13	37	17	25
Corynebacterium kutscheri	33	4	85	12	23	41	13	38	14	30	10	21	55	69	25	0	71	27	30	100	5	11	13
Corynebacterium lactis	323	68	1062	64	64	298	90	334	151	78	80	155	88	70	64	41	46	200	310	370	146	64	105
Corynebacterium marinum	45	59	174	22	132	198	89	48	24	23	161	74	45	82	45	84	33	43	59	174	58	49	66
Corynebacterium maris	12	22	52	25	28	190	29	98	49	37	42	23	22	61	39	25	18	100	45	79	55	15	46
Corynebacterium minutissimum	11	32	50	22	51	82	99	156	191	24	59	83	16	54	33	21	117	21	63	129	11	27	47
Corynebacterium mustelae	60	0	8	37	9	10	40	3	5	3	305	3	148	19	8	62	478	1	3	28	18	250	8
Corynebacterium mycetoides	2	7	117	24	109	64	18	127	9	18	60	25	31	69	14	10	6	17	9	40	13	40	21
Corynebacterium phocae	440	144	949	83	444	146	767	666	458	276	276	535	131	582	915	95	713	927	435	836	50	125	201
Corynebacterium provencense	55	17	51	57	8	38	23	7	17	15	30	44	20	38	9	11	15	38	59	23	48	25	14
Corynebacterium pseudotuberculosis	8	1	21	4	7	11	9	37	31	35	15	7	138	20	11	2	5	27	64	9	1	27	3
Corynebacterium renale	43	19	82	85	8	127	30	118	19	38	14	22	33	21	23	10	4	65	14	9	16	12	30
Corynebacterium resistens	41	4	40	52	24	71	63	7	44	3	46	21	51	51	11	11	7	28	25	8	9	30	11
Corynebacterium riegelii	63	17	85	131	8	87	26	58	53	25	21	22	31	67	20	10	25	35	29	25	12	57	51
Corynebacterium simulans	120	55	164	28	71	57	137	156	90	70	81	64	51	161	68	31	129	193	124	159	39	72	63
Corynebacterium singulare	117	29	175	76	96	89	69	105	68	99	75	93	39	214	98	14	119	77	136	78	23	60	90
Corynebacterium sp. 2183	43	24	33	8	20	10	143	54	74	93	47	89	44	121	11	53	46	30	17	99	22	18	25
Corynebacterium sp. 2184	26	11	82	30	50	156	19	13	9	24	25	78	97	29	7	25	9	10	18	66	53	48	44
Corynebacterium sp. ATCC 6931	68	8	39	10	10	21	51	26	15	2	16	19	6	83	7	33	20	10	12	23	38	15	14
Corynebacterium sp. NML98-0116	11	28	139	19	7	56	26	34	66	158	53	17	286	33	23	7	39	80	179	78	16	109	51
Corynebacterium sphenisci	106	12	125	147	36	90	99	61	110	119	100	84	79	150	36	40	84	106	75	193	45	87	150
Corynebacterium stationis	64	39	132	21	118	114	92	63	56	6	215	57	86	107	15	32	31	82	11	31	30	36	30
Corynebacterium striatum	73	62	149	43	33	76	60	76	65	24	227	28	43	261	42	19	19	49	48	185	49	130	123
Corynebacterium terpenotabidum	34	29	113	93	22	257	10	252	135	118	152	41	36	74	70	25	19	179	19	116	240	70	117
Corynebacterium testudinoris	163	54	498	274	83	362	147	78	56	95	579	56	88	1756	38	99	70	143	78	502	53	98	73
Corynebacterium timonense	63	31	132	29	29	55	69	13	13	38	214	82	100	77	9	47	257	16	68	119	38	176	30
Corynebacterium ulcerans	182	12	176	226	118	75	104	59	148	84	99	74	56	274	159	63	126	57	131	125	43	136	192
Corynebacterium urealyticum	66	44	235	343	35	188	68	142	17	403	52	521	92	292	132	35	19	51	27	167	46	114	244
Corynebacterium ureicelerivorans	22	9	34	75	8	29	17	12	15	16	22	34	38	26	3	22	9	14	23	8	17	18	14
Corynebacterium uterequi	23	5	17	28	22	43	39	8	52	16	182	5	87	42	5	39	255	12	2	80	24	132	38
Corynebacterium variabile	126	61	212	52	60	1027	230	312	178	184	156	96	135	945	131	60	50	234	45	150	124	75	120
Corynebacterium vitaeruminis	58	54	536	228	84	460	109	241	89	108	86	130	94	186	75	89	92	278	153	102	66	111	217
[Brevibacterium] flavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia lutea	14	2	71	1	6	12	10	2	11	21	22	38	29	53	1	43	23	12	42	10	11	47	11
Dietzia psychralcaliphila	38	19	54	70	52	69	161	114	36	51	23	27	83	51	52	11	115	108	112	100	9	99	59
Dietzia sp. JS16-p6b	8	8	7	4	22	95	22	5	6	18	9	21	27	10	3	19	9	1	15	93	8	18	19
Dietzia sp. oral taxon 368	4	3	42	9	3	8	11	0	5	6	24	14	8	17	1	4	17	17	14	13	8	5	5
Dietzia timorensis	11	11	55	34	88	67	46	130	7	5	37	29	17	70	9	11	0	14	12	17	14	6	20
Gordonia bronchialis	61	5	54	13	19	88	59	30	12	8	295	79	125	22	3	37	451	11	21	65	33	177	71
Gordonia iterans	14	17	64	24	17	30	15	10	15	12	25	24	12	32	69	15	9	14	34	64	15	28	8
Gordonia phthalatica	7	9	24	3	9	26	12	14	3	8	20	15	19	7	29	13	6	12	13	10	58	13	25
Gordonia polyisoprenivorans	24	5	11	65	3	15	3	7	12	17	26	16	23	29	4	4	4	16	30	17	24	35	27
Gordonia rubripertincta	26	5	29	35	42	78	5	11	15	35	13	11	15	25	9	29	4	11	27	68	20	28	37
Gordonia sp. 1D	68	11	162	41	3	106	133	134	17	95	76	53	18	61	27	35	89	82	51	50	23	24	71
Gordonia sp. KTR9	13	4	32	7	9	58	19	58	3	20	5	4	19	10	5	4	5	10	14	35	10	12	11
Gordonia sp. YC-JH1	32	16	95	46	41	20	21	44	65	117	85	20	238	47	38	5	48	46	164	9	27	45	33
Gordonia terrae	10	15	7	5	39	25	27	20	15	9	24	19	6	18	15	8	7	4	10	7	37	6	11
Hoyosella subflava	8	1	153	37	8	136	15	99	30	34	24	16	122	21	12	3	6	15	30	2	22	27	44
Mycobacterium avium	69	19	111	64	9	72	50	38	13	20	208	85	32	48	23	35	41	38	71	14	20	89	24
Mycobacterium canettii	18	1	2	80	3	6	3	1	10	1	0	5	4	8	1	4	3	5	1	17	2	4	0
Mycobacterium chimaera	24	10	75	31	0	29	20	17	33	29	5	14	5	58	2	0	61	17	65	10	2	24	61
Mycobacterium colombiense	4	5	20	21	8	50	11	20	16	12	11	97	23	6	6	5	0	20	280	8	19	11	11
Mycobacterium dioxanotrophicus	41	17	33	17	32	83	74	20	26	20	55	42	16	54	5	12	14	3	21	49	11	59	21
Mycobacterium haemophilum	21	9	22	15	19	128	16	151	141	42	46	12	24	17	55	6	20	98	33	14	53	15	47
Mycobacterium intracellulare	1	0	2	5	5	0	4	2	0	2	3	0	13	0	0	1	1	0	3	2	4	0	3
Mycobacterium kansasii	15	92	111	49	45	223	97	64	11	31	66	163	19	73	18	5	96	4	17	208	36	31	81
Mycobacterium leprae	42	4	4	46	3	11	6	3	17	11	14	22	30	19	8	9	2	6	6	13	6	49	16
Mycobacterium liflandii	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0
Mycobacterium marinum	5	0	8	0	5	11	27	0	5	1	9	2	7	2	2	0	0	1	7	4	1	4	3
Mycobacterium marseillense	0	1	106	11	3	6	17	2	3	4	5	3	7	26	10	1	1	0	2	1	5	4	7
Mycobacterium paraintracellulare	6	0	36	1	6	29	7	0	3	19	24	1	14	32	3	4	17	33	4	11	1	49	1
Mycobacterium pseudoshottsii	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0
Mycobacterium shigaense	9	27	30	5	4	8	26	5	6	2	32	10	8	13	12	6	6	10	5	9	14	4	5
Mycobacterium simiae	10	1	30	12	3	27	7	1	14	6	4	9	8	26	10	12	1	5	7	6	16	11	36
Mycobacterium sp. 3/86Rv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. EPa45	5	0	22	0	25	12	9	10	6	7	15	14	9	15	2	11	2	7	10	5	2	9	11
Mycobacterium sp. JLS	8	8	13	1	10	15	60	9	5	10	4	16	11	8	4	22	2	6	12	18	16	9	2
Mycobacterium sp. JS623	22	4	74	36	39	27	32	40	28	33	43	18	21	52	16	45	69	10	44	13	12	11	36
Mycobacterium sp. KMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. MCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. MOTT36Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Mycobacterium sp. MS1601	74	21	63	19	25	31	169	40	17	114	42	50	36	76	0	5	53	9	42	90	18	60	38
Mycobacterium sp. NRRL B-3805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. PYR15	0	0	11	4	2	0	1	1	0	0	54	0	6	3	2	3	0	2	15	0	0	7	0
Mycobacterium sp. QIA-37	2	0	0	0	2	3	4	6	1	1	17	2	2	0	5	3	0	1	1	0	4	2	0
Mycobacterium sp. VKM Ac-1817D	0	0	14	0	1	2	1	0	0	2	8	2	3	4	2	2	0	0	4	0	4	3	1
Mycobacterium sp. WY10	1	3	1	5	1	3	1	0	0	5	0	0	2	2	1	2	0	0	1	5	0	1	3
Mycobacterium sp. YC-RL4	26	9	156	8	6	26	76	13	11	51	18	20	8	18	2	5	28	11	5	15	25	7	8
Mycobacterium sp. djl-10	43	26	94	39	29	118	43	198	108	77	92	101	26	35	67	20	17	169	15	26	88	15	61
Mycobacterium tuberculosis	3	1	11	3	5	22	3	9	4	4	4	1	1	2	6	1	4	2	3	5	7	1	14
Mycobacterium ulcerans	0	2	6	0	0	2	0	9	19	0	1	6	1	0	0	0	3	0	2	4	0	0	5
Mycobacteroides abscessus	97	15	67	170	11	80	34	30	49	150	103	38	138	96	14	10	29	39	79	52	20	65	59
Mycobacteroides chelonae	49	1	43	22	10	16	54	46	13	16	16	43	26	21	0	21	16	8	13	10	8	54	30
Mycobacteroides immunogenum	10	8	30	14	15	29	26	4	15	17	21	29	41	24	15	12	5	14	18	22	22	25	19
Mycobacteroides saopaulense	18	16	47	13	11	4	23	23	60	11	47	17	25	32	29	9	7	27	17	65	14	17	38
[Mycobacterium] stephanolepidis	3	0	10	5	7	3	2	0	2	1	0	0	5	2	1	2	1	0	6	10	4	7	7
Mycolicibacterium aurum	9	7	53	10	14	33	24	2	17	8	125	12	40	36	11	8	5	2	28	8	12	0	4
Mycolicibacterium chubuense	3	4	28	29	12	21	22	11	9	5	38	25	12	23	18	5	6	27	23	27	2	5	16
Mycolicibacterium fortuitum	0	1	0	3	2	2	0	2	4	5	1	6	0	1	2	1	0	3	1	2	0	7	1
Mycolicibacterium gilvum	20	8	49	57	18	55	36	58	13	15	39	31	5	10	7	12	6	40	101	115	21	21	30
Mycolicibacterium goodii	13	0	28	5	13	12	19	8	14	3	8	12	29	42	4	2	5	14	10	16	1	27	35
Mycolicibacterium litorale	38	15	168	40	14	44	17	97	49	39	184	37	27	41	45	22	13	89	22	29	46	85	55
Mycolicibacterium neoaurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacterium phlei	56	29	31	132	9	21	16	12	75	26	11	36	22	37	6	5	9	11	23	66	21	29	58
Mycolicibacterium rhodesiae	77	15	26	10	8	21	159	33	16	56	52	53	18	59	6	16	44	14	24	43	10	9	25
Mycolicibacterium rutilum	11	1	25	9	3	10	5	10	22	2	127	18	18	30	5	2	5	6	17	17	30	16	10
Mycolicibacterium smegmatis	85	49	46	55	67	83	217	57	25	123	97	123	27	114	27	25	81	47	279	122	40	44	44
Mycolicibacterium thermoresistibile	87	13	45	135	21	36	26	2	71	49	152	19	35	108	3	19	78	43	48	59	52	47	52
Mycolicibacterium vaccae	14	23	33	23	3	34	17	28	41	7	12	45	11	34	7	10	26	15	9	62	9	14	37
Mycolicibacterium vanbaalenii	30	8	30	26	8	18	66	21	14	8	100	26	12	44	19	39	70	50	39	5	58	58	13
Mycolicibacter sinensis	20	9	7	2	3	1	36	78	5	0	5	139	21	14	6	0	5	3	9	4	35	8	130
Mycolicibacter terrae	24	5	26	46	14	25	8	19	13	24	12	11	19	23	9	10	3	8	27	29	0	14	46
Nocardia brasiliensis	268	105	643	128	230	255	464	468	265	183	130	538	188	353	234	19	481	546	289	561	41	97	291
Nocardia cyriacigeorgica	90	26	43	135	40	277	62	46	50	14	44	94	67	97	44	4	13	29	47	81	51	37	106
Nocardia farcinica	18	8	59	11	10	30	19	11	5	6	45	33	34	13	15	29	75	13	39	7	16	38	15
Nocardia nova	6	0	30	17	4	7	17	2	4	12	16	12	18	9	20	18	5	6	4	23	14	2	8
Nocardia seriolae	196	23	129	187	22	168	95	310	118	299	52	147	66	104	114	40	16	155	44	50	96	84	191
Nocardia soli	44	23	37	39	21	42	56	24	35	39	135	7	43	60	491	80	171	4	11	41	41	130	123
Nocardia terpenica	47	32	97	56	45	47	131	79	22	58	43	78	53	57	20	16	37	26	35	57	13	26	85
Rhodococcus aetherivorans	0	2	1	20	0	0	0	0	0	0	14	1	7	14	0	0	1	6	0	1	1	17	6
Rhodococcus biphenylivorans	0	0	0	0	5	1	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0
Rhodococcus coprophilus	56	2	110	44	26	26	10	23	25	5	20	9	27	24	5	26	11	9	44	8	26	22	14
Rhodococcus erythropolis	3	0	2	6	4	0	0	2	7	5	1	1	4	11	4	3	1	1	3	0	10	18	3
Rhodococcus fascians	1	0	4	1	0	4	7	2	2	6	1	5	7	1	1	3	2	1	0	1	4	1	1
Rhodococcus hoagii	23	12	31	16	34	39	20	31	9	8	23	15	32	37	19	32	9	19	26	50	66	10	25
Rhodococcus jostii	7	6	14	5	17	11	14	26	20	2	9	17	3	5	14	7	12	8	3	24	11	7	28
Rhodococcus opacus	93	17	168	241	62	135	111	124	68	191	270	162	234	80	41	103	431	65	41	76	56	205	128
Rhodococcus pyridinivorans	0	0	3	2	0	5	18	14	2	0	56	5	4	14	8	4	27	5	3	0	3	0	0
Rhodococcus qingshengii	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	3	0
Rhodococcus rhodochrous	0	4	16	14	24	7	13	8	2	4	21	4	7	17	12	5	7	7	16	7	34	3	13
Rhodococcus ruber	22	5	64	25	10	24	2	6	19	22	90	12	29	17	14	3	2	14	26	15	18	14	11
Rhodococcus sp. 008	0	0	3	11	1	0	1	1	0	3	0	0	0	1	0	0	0	3	3	0	3	0	0
Rhodococcus sp. 2G	13	0	6	6	0	6	5	2	6	4	0	5	5	6	4	5	1	2	1	2	4	3	3
Rhodococcus sp. B7740	156	14	119	26	14	16	16	19	15	35	46	25	5	22	20	18	11	28	61	57	14	66	62
Rhodococcus sp. BH4	1	0	4	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodococcus sp. H-CA8f	0	0	1	0	0	3	0	0	2	0	0	0	7	0	0	0	0	3	1	0	1	10	0
Rhodococcus sp. MTM3W5.2	8	3	127	13	4	25	6	6	11	4	107	3	9	23	8	4	6	7	3	10	13	19	26
Rhodococcus sp. PBTS 1	30	5	53	60	7	13	29	55	56	122	52	23	358	106	30	6	10	43	137	100	15	75	14
Rhodococcus sp. PBTS 2	21	1	16	11	0	0	1	3	2	9	2	9	4	4	7	0	0	0	3	0	0	4	9
Rhodococcus sp. S2-17	26	30	15	68	16	104	28	13	45	12	16	19	25	43	16	19	4	6	72	100	22	7	21
Rhodococcus sp. WB1	0	0	0	0	0	0	7	0	9	0	1	0	0	0	2	0	0	0	3	0	0	0	0
Rhodococcus sp. WMMA185	59	4	17	49	5	36	10	26	22	10	46	12	111	19	11	63	11	30	9	5	19	19	15
Rhodococcus sp. YL-1	1	0	0	0	0	2	2	3	0	0	0	0	3	3	1	0	0	0	0	2	4	1	0
Rhodococcus sp. p52	1	0	0	5	0	0	0	0	0	1	0	0	1	2	0	1	0	2	4	0	0	0	0
Segniliparus rotundus	44	10	20	49	4	8	35	6	21	6	73	16	19	23	11	21	6	2	28	27	2	27	36
Tsukamurella paurometabola	32	23	95	52	23	33	71	46	77	57	233	25	36	62	497	76	36	27	6	47	55	82	178
Tsukamurella tyrosinosolvens	48	11	40	16	21	40	25	3	31	2	87	4	53	28	1	22	160	7	44	14	32	69	12
Lawsonella clevelandensis	66	15	35	57	35	62	185	60	18	129	56	100	46	92	15	20	59	18	39	58	20	32	96
Frankia alni	132	116	175	96	34	263	178	355	260	121	340	101	316	77	151	133	525	281	112	156	193	298	162
Frankia casuarinae	61	19	36	30	11	75	98	118	62	135	122	33	37	31	46	39	54	84	19	48	56	11	41
Frankia inefficax	123	29	42	27	26	35	69	72	44	28	34	161	34	45	15	22	35	25	26	15	50	32	173
Frankia sp. EAN1pec	27	15	134	26	22	39	43	38	36	30	221	34	49	55	61	45	40	40	50	35	46	23	22
Frankia sp. QA3	81	19	88	75	51	60	69	27	23	65	307	62	152	87	10	91	451	35	55	98	36	208	77
Frankia symbiont of Datisca glomerata	26	2	215	76	34	13	48	24	19	37	105	19	29	52	10	14	22	34	48	28	25	55	35
Jatrophihabitans sp. GAS493	9	37	18	7	16	42	15	9	7	12	14	11	7	12	5	21	3	5	88	19	77	83	18
Frankineae bacterium MT45	33	14	75	30	2	4	28	12	10	3	15	43	40	16	16	40	10	2	10	11	27	30	22
Blastococcus saxobsidens	20	20	20	109	28	76	21	39	24	101	32	71	36	35	20	15	34	20	57	15	24	85	42
Geodermatophilus obscurus	42	29	126	89	36	107	66	139	53	119	100	322	108	65	40	17	60	80	27	107	24	31	126
Modestobacter marinus	47	42	300	33	83	305	204	171	74	103	199	147	269	59	47	129	155	106	145	116	45	153	100
Stackebrandtia nassauensis	64	37	225	63	121	283	76	261	203	67	109	85	93	148	65	21	31	100	45	149	88	60	111
Jiangella alkaliphila	48	15	153	48	43	48	88	71	27	15	345	140	118	102	7	42	319	43	41	75	34	137	80
Jiangella sp. DSM 45060	25	27	228	31	99	245	67	33	65	18	252	107	52	71	24	32	54	52	50	134	42	47	70
Kineococcus radiotolerans	46	17	117	20	74	18	32	13	13	22	59	45	38	59	13	2	11	17	32	118	17	20	24
Beutenbergia cavernae	64	25	100	83	13	17	100	47	18	34	77	111	42	23	40	25	5	19	29	34	32	79	18
