Taxonomy	GXL_5075	GXL_10938	GXL_8500	GXL_5076	GXL_12940	GXL_7910	GXL_7834	GXL_7837	GXL_13164	GXL_12278	GXL_11720	GXL_4184	GXL_1936	GXL_11714	GXL_10199	GXL_9463	GXL_4092	GXL_10143	GXL_13198	GXL_1001	GXL_5777	GXL_10941	GXL_4337	GXL_4363
Granulicella tundricola	319	106	142	200	129	306	301	122	451	194	92	355	162	92	349	278	88	139	142	248	483	188	97	434
Terriglobus roseus	584	182	223	120	108	214	93	82	154	69	239	59	263	57	88	80	178	73	113	166	90	96	69	122
Terriglobus saanensis	75	119	48	136	209	57	160	292	103	512	293	154	202	209	373	592	1275	88	1263	128	135	79	48	454
Acidobacteriaceae bacterium SBC82	79	124	46	93	48	21	39	50	18	32	36	38	48	37	81	57	21	50	90	139	112	52	99	80
Chloracidobacterium thermophilum	239	59	52	102	45	39	78	43	13	79	114	112	48	34	68	37	31	43	59	57	70	173	58	107
Candidatus Solibacter usitatus	137	277	212	37	134	204	218	59	20	104	308	174	153	174	349	90	196	65	71	215	345	195	195	354
Acidimicrobium ferrooxidans	17	62	36	117	29	50	22	33	61	32	41	40	70	33	20	33	26	44	25	19	214	49	50	24
Thermobispora bispora	120	148	43	112	48	223	78	203	145	71	75	215	127	41	71	219	45	54	174	260	118	130	38	289
Acidothermus cellulolyticus	3	19	4	82	21	9	40	90	2	5	52	18	34	4	14	6	25	3	14	18	28	94	4	59
Actinomyces gaoshouyii	24	98	13	10	33	26	15	1005	20	57	56	35	34	14	40	82	20	78	57	51	31	20	148	51
Actinomyces hongkongensis	29	47	32	63	62	53	63	8452	58	93	145	85	117	27	73	109	83	43	19	45	91	57	79	129
Actinomyces meyeri	26	91	47	67	195	84	102	5476	162	92	143	70	121	39	80	120	134	166	53	160	101	52	119	172
Actinomyces oris	26	120	30	64	59	46	17	911	27	15	89	24	53	26	27	64	20	35	42	109	94	94	30	167
Actinomyces pacaensis	12	72	35	59	51	49	26	2001	49	53	150	36	93	67	133	54	61	67	86	63	129	42	111	103
Actinomyces radicidentis	325	34	107	43	38	14	162	2558	14	83	129	95	45	85	38	51	48	487	92	72	50	187	57	56
Actinomyces radingae	17	172	50	15	37	40	35	904	17	59	24	68	30	34	34	62	16	43	24	149	12	62	85	102
Actinomyces sp. 2129	28	32	23	65	26	8	23	468	4	8	91	25	72	9	24	38	22	18	31	50	16	33	25	23
Actinomyces sp. Chiba101	2373	5605	75	174	507	1096	310	980	731	878	4862	2116	296	618	61	3088	268	336	344	4912	1713	1320	9431	1252
Actinomyces sp. VUL4_3	31	28	10	24	49	25	16	138	17	9	30	11	9	31	28	34	54	46	17	22	23	13	51	69
Actinomyces sp. Z16	264	153	71	379	82	790	354	875	623	174	111	1074	161	63	111	971	76	146	115	602	553	528	92	656
Actinomyces sp. oral taxon 414	207	258	161	89	225	125	219	1049	15	106	339	96	157	142	294	179	253	47	153	455	137	627	42	263
Actinomyces sp. oral taxon 897	38	39	74	42	30	13	23	664	45	39	95	119	104	16	39	81	42	28	49	41	30	201	21	122
Actinotignum schaalii	21	37	44	24	49	33	47	101	4	24	35	48	52	14	42	27	48	9	21	48	15	34	37	36
Actinotignum sp. 313	4	34	29	34	4	21	12	169	6	14	45	6	95	17	64	26	29	35	45	63	55	31	30	57
Arcanobacterium haemolyticum	10	60	16	6	17	46	50	104	46	22	13	26	18	21	88	15	62	54	50	56	49	31	45	40
Arcanobacterium phocae	44	3	58	14	2	1	4	44	1	3	3	6	2	11	2	3	1	6	0	8	11	11	3	8
Mobiluncus curtisii	1	21	119	13	34	5	73	25	6	41	32	16	50	23	24	18	24	51	31	33	17	133	25	10
Trueperella pyogenes	964	4342	1605	2507	2912	1448	1139	4789	971	1517	4796	1222	3757	2069	1703	1344	2739	3174	3163	2009	3676	1700	1836	4499
Actinopolyspora erythraea	9	18	18	31	27	53	17	25	43	8	14	68	32	16	32	53	18	13	7	61	50	24	21	47
Bifidobacterium actinocoloniiforme	7	39	54	85	17	7	24	129	45	9	29	14	32	9	19	19	40	9	10	38	18	59	17	15
Bifidobacterium adolescentis	200	271	90	151	221	83	141	467	291	109	211	177	110	70	122	96	115	72	67	227	144	153	210	197
Bifidobacterium angulatum	661	124	209	113	354	311	522	787	273	102	352	206	273	164	143	170	280	120	117	397	206	236	205	324
Bifidobacterium animalis	254	671	396	479	367	266	221	502	244	408	354	658	501	190	418	396	142	362	264	598	587	256	242	888
Bifidobacterium asteroides	254	227	73	125	52	71	93	16	57	58	211	308	164	63	109	258	43	16	75	375	139	100	44	545
Bifidobacterium bifidum	93	420	244	569	274	226	170	402	207	366	334	209	241	192	158	163	319	306	287	648	1644	124	238	390
Bifidobacterium breve	401	663	267	1767	932	1416	294	916	251	852	392	494	413	642	359	504	850	416	908	957	291	410	862	1240
Bifidobacterium catenulatum	460	37	315	133	85	25	55	88	89	203	57	49	81	36	98	71	27	28	111	63	124	49	38	34
Bifidobacterium choerinum	154	64	102	131	33	51	77	1131	145	19	153	84	49	37	63	146	26	64	50	135	77	97	52	83
Bifidobacterium coryneforme	4	2	6	0	1	2	3	3	5	1	3	19	1	5	0	11	1	0	3	9	2	4	3	10
Bifidobacterium dentium	10	60	71	102	68	53	51	42	147	22	53	45	28	6	42	93	34	21	28	22	33	55	116	29
Bifidobacterium indicum	5	58	8	17	20	26	5	80	3	6	17	8	38	12	15	10	22	5	15	45	26	67	29	82
Bifidobacterium kashiwanohense	96	129	90	217	221	185	58	252	154	66	67	96	83	29	92	149	127	40	145	163	490	104	234	166
Bifidobacterium longum	918	2275	521	4217	2711	4142	852	2405	1142	2470	1597	1961	1613	1462	1154	2612	1681	1433	2324	4103	1894	1296	2230	3127
Bifidobacterium pseudocatenulatum	935	1730	791	868	974	732	494	1000	744	990	719	2350	1165	391	873	1357	327	239	1172	776	674	972	375	1377
Bifidobacterium pseudolongum	151	375	104	174	173	62	244	229	153	86	351	256	215	72	243	110	175	636	32	207	241	359	296	684
Bifidobacterium scardovii	67	143	84	129	155	90	101	164	194	74	287	151	247	55	97	191	79	202	122	166	216	159	132	367
Bifidobacterium thermophilum	87	1853	180	84	4059	1442	119	60790	32231	103	326	105	220	543	263	49	1493	4371	385	1712	141	274	28427	176
Gardnerella vaginalis	421	138	93	217	206	275	339	77	63	50	331	216	199	153	55	129	158	123	135	350	90	173	73	303
Parascardovia denticolens	24	40	163	78	62	41	47	93	145	50	78	72	50	16	25	44	4	75	81	34	254	90	41	49
Scardovia inopinata	10	12	58	32	43	39	19	27	49	61	29	78	18	11	20	4	16	26	47	18	6	30	12	10
Candidatus Nanopelagicus abundans	41	5	3	5	1	3	15	6	1	0	0	18	4	9	11	0	0	3	0	2	0	44	29	6
Candidatus Nanopelagicus hibericus	0	0	1	2	2	0	11	10	0	1	0	2	2	0	1	1	0	0	1	2	0	0	0	1
Candidatus Nanopelagicus limnes	24	2	2	1	3	1	5	1	0	0	3	2	5	1	2	0	0	3	0	11	0	10	0	5
Candidatus Planktophila dulcis	0	11	13	5	3	41	17	1	7	1	23	28	10	1	5	7	1	0	1	2	2	8	2	8
Candidatus Planktophila lacus	8	14	13	4	13	16	11	0	0	11	16	16	7	2	3	0	5	3	4	2	5	16	13	6
Candidatus Planktophila limnetica	0	5	9	0	1	6	8	2	5	2	20	3	0	10	40	0	1	1	28	24	2	0	4	19
Candidatus Planktophila sulfonica	1	5	6	33	3	5	28	2	0	5	5	3	3	11	4	2	14	45	7	5	3	12	3	9
Candidatus Planktophila vernalis	1	19	9	3	3	3	44	1	1	3	5	14	12	0	6	3	8	3	0	0	2	35	11	2
Candidatus Planktophila versatilis	4	4	14	27	53	23	13	51	8	13	13	16	67	2	19	6	4	15	13	17	144	21	11	4
Catenulispora acidiphila	133	144	62	47	41	31	90	54	57	35	165	248	85	49	181	200	32	243	88	178	65	72	139	292
Corynebacterium ammoniagenes	29	48	59	20	10	10	21	3	12	8	83	30	24	2	15	2	8	6	5	21	19	11	120	6
Corynebacterium aquilae	45	30	36	57	27	47	28	47	10	58	51	44	21	32	45	36	20	9	40	59	24	117	34	20
Corynebacterium argentoratense	39	50	30	21	61	66	59	33	10	3	37	33	47	17	11	63	30	18	10	43	46	26	239	65
Corynebacterium atypicum	25	58	21	154	41	38	71	62	48	5	123	43	38	26	54	19	58	321	31	40	33	97	52	54
Corynebacterium aurimucosum	11	19	37	16	7	5	102	64	6	4	51	23	6	1	11	7	6	12	2	20	15	36	21	39
Corynebacterium callunae	30	5	55	29	7	37	50	11	18	11	25	17	12	11	8	17	8	5	27	30	47	52	5	23
Corynebacterium camporealensis	52	23	64	84	17	194	98	107	212	67	40	272	66	8	55	240	17	61	15	134	110	110	28	148
Corynebacterium casei	77	79	40	301	77	187	33	77	42	96	501	26	98	100	40	52	166	89	81	375	70	42	216	93
Corynebacterium crudilactis	58	67	37	12	204	17	82	36	14	25	107	38	36	185	71	78	29	115	18	42	15	75	64	104
Corynebacterium cystitidis	14	24	58	40	6	9	14	19	63	10	78	25	27	5	37	19	3	29	52	11	226	169	14	10
Corynebacterium deserti	63	14	35	27	42	20	62	480	17	0	33	97	27	17	24	8	19	6	60	23	13	32	17	38
Corynebacterium diphtheriae	50	52	111	188	109	92	134	210	66	21	140	41	85	43	117	23	71	279	366	155	86	73	20	121
Corynebacterium doosanense	40	33	15	61	28	24	39	237	70	23	59	77	32	8	40	35	20	38	10	66	30	48	22	118
Corynebacterium efficiens	32	74	31	60	17	36	41	47	11	34	52	42	39	14	64	34	24	8	29	46	44	96	47	66
Corynebacterium epidermidicanis	22	133	38	152	202	133	34	74	10	43	89	55	102	127	70	43	64	104	58	365	142	72	68	246
Corynebacterium falsenii	5	55	35	33	24	11	16	58	2	3	43	14	37	24	26	11	18	1	21	68	40	33	86	90
Corynebacterium flavescens	82	42	52	96	23	28	59	63	98	24	267	151	57	7	36	22	34	61	28	207	16	89	276	99
Corynebacterium frankenforstense	159	48	29	30	93	95	90	143	26	34	114	75	32	32	163	25	57	28	27	52	32	74	145	177
Corynebacterium genitalium	15	6	40	24	18	7	12	34	14	18	96	7	11	28	56	18	18	13	19	27	69	17	27	8
Corynebacterium glaucum	240	44	19	11	35	18	34	94	24	18	39	11	24	37	38	35	7	10	26	76	10	19	30	59
Corynebacterium glutamicum	32	28	90	48	11	19	11	26	13	4	59	6	103	21	8	12	23	30	47	71	14	19	42	11
Corynebacterium glyciniphilum	10	31	24	168	46	18	45	117	3	16	36	11	30	19	29	13	13	69	23	41	21	15	11	17
Corynebacterium halotolerans	5	26	22	99	30	34	10	60	6	16	43	20	39	30	52	34	37	11	20	51	63	129	59	30
Corynebacterium humireducens	33	44	43	102	31	78	61	200	130	40	86	218	46	27	97	107	48	78	31	137	95	61	49	145
Corynebacterium imitans	1	8	43	24	26	22	16	280	3	7	68	14	13	8	9	32	12	5	8	46	16	154	9	23
Corynebacterium jeikeium	23	127	45	48	56	56	70	1073	25	50	172	118	51	16	99	37	19	121	114	124	124	78	78	142
Corynebacterium kroppenstedtii	18	11	26	30	41	28	41	103	5	8	20	37	9	22	0	42	20	9	7	18	24	37	24	13
Corynebacterium kutscheri	10	49	37	0	10	22	19	3	3	11	72	24	17	24	90	0	14	6	62	120	17	71	18	73
Corynebacterium lactis	52	52	36	266	36	288	104	85	205	71	25	295	62	13	94	273	29	39	55	215	127	237	31	187
Corynebacterium marinum	83	40	35	122	51	57	65	216	42	41	103	87	42	18	116	22	77	33	41	62	57	59	128	141
Corynebacterium maris	5	34	13	81	28	117	51	108	61	25	48	122	193	33	28	74	34	42	34	115	35	77	40	66
Corynebacterium minutissimum	30	32	72	84	150	59	49	11	7	41	116	60	83	25	54	95	84	15	9	45	26	55	99	315
Corynebacterium mustelae	4	12	9	23	5	6	3	16	5	5	10	7	15	26	18	10	6	4	16	5	251	2	18	11
Corynebacterium mycetoides	15	27	6	17	14	31	17	101	14	11	44	22	14	24	23	28	23	7	27	31	9	37	16	11
Corynebacterium phocae	9	761	72	167	282	469	115	76	379	715	275	170	511	480	319	51	241	109	916	457	764	109	525	842
Corynebacterium provencense	10	13	17	25	16	6	27	114	29	5	44	68	25	26	8	120	6	10	29	55	13	19	11	128
Corynebacterium pseudotuberculosis	12	58	25	10	2	6	33	4	2	3	23	13	33	10	10	6	8	0	7	61	44	23	3	87
Corynebacterium renale	8	68	15	6	17	21	38	3	37	0	22	112	24	28	22	58	12	17	36	131	6	24	3	141
Corynebacterium resistens	25	41	23	47	10	15	23	16	9	12	10	24	7	20	88	8	11	16	27	36	19	7	31	36
Corynebacterium riegelii	5	43	35	19	19	12	20	58	3	10	14	56	46	28	8	66	25	3	31	77	8	126	14	58
Corynebacterium simulans	20	74	76	74	108	76	83	51	26	38	87	34	168	100	115	20	34	34	141	67	365	76	403	137
Corynebacterium singulare	52	87	33	25	82	41	68	46	42	35	107	96	75	32	44	16	35	73	111	47	71	47	34	66
Corynebacterium sp. 2183	9	73	26	49	64	7	31	101	17	21	118	17	105	3	59	14	86	7	41	18	196	89	17	84
Corynebacterium sp. 2184	14	7	50	12	1	5	37	138	24	23	54	17	7	14	18	25	12	16	24	105	18	56	12	10
Corynebacterium sp. ATCC 6931	15	25	20	17	4	4	13	33	64	5	17	37	9	12	14	14	19	30	45	15	39	42	5	162
Corynebacterium sp. NML98-0116	13	111	18	117	10	39	16	29	8	4	57	50	92	9	37	35	16	18	15	101	81	44	28	210
Corynebacterium sphenisci	31	99	65	118	68	38	81	103	6	13	81	124	103	52	38	38	71	25	44	139	42	142	21	56
Corynebacterium stationis	18	89	15	211	75	172	84	65	25	84	64	69	88	75	33	69	103	77	124	360	30	38	86	144
Corynebacterium striatum	31	109	46	73	47	60	83	39	41	14	135	165	44	51	25	52	38	50	126	77	111	110	88	75
Corynebacterium terpenotabidum	83	31	20	96	11	249	124	128	216	78	38	308	58	20	21	291	7	30	13	172	82	182	37	172
Corynebacterium testudinoris	9	210	24	725	62	65	133	111	46	30	137	163	92	23	104	18	236	531	778	1183	224	84	281	190
Corynebacterium timonense	8	74	29	28	41	19	26	83	24	15	73	25	50	27	21	37	58	25	24	31	109	28	405	7
Corynebacterium ulcerans	137	89	60	74	274	64	222	30	179	33	99	70	92	45	117	71	236	24	15	107	67	200	54	132
Corynebacterium urealyticum	596	81	157	170	68	180	501	64	45	47	326	199	244	30	29	76	195	110	97	102	23	162	52	233
Corynebacterium ureicelerivorans	4	40	24	17	9	18	11	80	2	22	57	34	71	16	33	19	27	97	55	42	5	22	23	13
Corynebacterium uterequi	15	10	15	29	11	25	19	116	1	4	24	27	22	5	46	8	9	8	3	18	133	96	13	19
Corynebacterium variabile	73	72	27	187	49	238	100	193	178	119	1644	449	122	40	65	267	131	77	53	608	137	221	27	265
Corynebacterium vitaeruminis	137	111	62	94	89	61	261	107	43	39	87	452	134	152	149	296	48	37	121	613	97	467	52	339
[Brevibacterium] flavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia lutea	3	19	49	40	3	9	7	28	8	4	35	7	4	20	14	10	4	10	4	17	18	7	6	14
Dietzia psychralcaliphila	336	72	21	36	44	33	53	41	10	12	69	17	83	109	48	47	32	17	123	112	66	15	91	97
Dietzia sp. JS16-p6b	7	18	9	103	1	11	33	81	3	13	17	14	88	17	8	10	15	18	19	38	4	20	44	5
Dietzia sp. oral taxon 368	4	0	15	25	3	2	7	19	1	2	52	2	1	42	3	23	4	3	0	13	6	3	0	4
Dietzia timorensis	16	16	41	52	21	30	14	85	7	19	12	4	8	24	20	2	6	48	22	28	7	23	4	31
Gordonia bronchialis	0	9	20	33	4	11	62	20	0	14	19	46	10	6	4	99	12	20	7	24	218	36	10	8
Gordonia iterans	12	36	21	110	56	18	10	139	63	73	29	8	23	29	46	22	7	36	66	50	59	14	12	13
Gordonia phthalatica	14	6	6	6	17	19	8	153	91	23	2	18	49	8	24	7	9	28	12	2	5	8	7	31
Gordonia polyisoprenivorans	2	16	68	13	9	9	36	82	24	4	16	3	3	7	71	8	5	16	7	2	3	47	7	3
Gordonia rubripertincta	3	21	26	38	31	15	15	123	16	4	32	8	102	12	6	21	14	41	44	39	12	64	49	2
Gordonia sp. 1D	38	53	42	35	67	14	105	29	33	29	78	115	85	46	90	139	89	12	37	142	123	49	236	183
Gordonia sp. KTR9	11	19	7	7	415	118	15	84	5	12	22	34	18	4	48	1	75	45	13	7	14	20	16	72
Gordonia sp. YC-JH1	30	138	25	76	30	41	35	122	22	50	52	17	60	17	54	16	17	115	36	88	105	36	17	234
Gordonia terrae	8	9	13	16	9	21	5	88	15	33	45	3	6	19	66	6	15	4	51	28	71	11	31	4
Hoyosella subflava	4	38	13	4	5	19	43	175	0	5	33	90	19	22	20	100	13	0	36	115	18	57	24	155
Mycobacterium avium	4	44	32	36	22	24	15	37	9	32	21	23	32	40	43	62	38	13	63	101	69	30	183	38
Mycobacterium canettii	2	5	74	25	8	9	3	0	43	3	11	3	2	2	2	11	4	3	2	9	2	20	4	7
Mycobacterium chimaera	28	9	7	17	58	3	35	18	4	1	5	51	23	3	12	12	28	2	3	4	36	21	6	19
Mycobacterium colombiense	8	24	8	11	6	22	16	7	17	10	7	21	8	4	6	23	0	2	7	20	19	23	1	25
Mycobacterium dioxanotrophicus	6	24	12	28	90	90	25	22	10	0	46	12	49	13	46	30	68	112	4	23	18	20	46	36
Mycobacterium haemophilum	24	15	20	55	10	134	49	16	107	42	11	153	21	5	30	122	5	36	11	74	46	69	130	75
Mycobacterium intracellulare	5	2	10	4	1	4	1	39	1	1	0	0	4	2	1	0	0	2	1	0	2	4	0	2
Mycobacterium kansasii	6	203	18	72	18	16	63	28	27	9	37	368	50	14	47	45	17	27	12	114	17	294	38	104
Mycobacterium leprae	9	7	13	37	2	9	16	8	0	8	19	6	1	7	11	5	0	45	9	12	9	34	4	8
Mycobacterium liflandii	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Mycobacterium marinum	0	15	12	4	1	2	1	1	1	2	2	22	28	3	3	4	0	0	2	8	11	7	169	8
Mycobacterium marseillense	0	6	14	3	1	2	2	42	6	2	6	13	8	5	6	1	5	0	4	6	8	4	1	2
Mycobacterium paraintracellulare	2	10	0	10	1	0	8	1	0	5	7	21	2	3	3	6	5	4	0	3	8	13	18	1
Mycobacterium pseudoshottsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mycobacterium shigaense	8	14	3	10	28	17	5	539	0	2	41	15	19	17	48	59	18	2	7	13	9	3	34	37
Mycobacterium simiae	16	8	13	25	6	1	47	14	3	16	25	6	11	10	15	12	18	5	20	15	10	65	6	8
Mycobacterium sp. 3/86Rv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. EPa45	0	14	0	13	20	5	13	25	0	5	15	0	9	0	11	7	9	5	2	8	7	18	15	9
Mycobacterium sp. JLS	0	16	6	4	6	2	7	1	42	9	12	0	29	11	18	8	6	1	42	8	2	23	7	28
Mycobacterium sp. JS623	30	52	42	16	70	34	31	425	10	18	30	18	24	26	52	52	42	11	3	28	104	14	43	46
Mycobacterium sp. KMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. MCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. MOTT36Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. MS1601	37	35	26	44	71	2	15	14	3	1	139	20	99	17	16	5	94	2	34	9	25	38	3	68
Mycobacterium sp. NRRL B-3805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. PYR15	0	0	4	6	2	14	0	13	0	1	0	0	7	0	1	0	0	6	1	0	0	0	0	0
Mycobacterium sp. QIA-37	0	2	0	3	4	0	1	8	0	1	5	0	2	1	0	2	1	3	0	2	0	3	5	4
Mycobacterium sp. VKM Ac-1817D	0	5	4	1	0	0	2	0	0	2	15	1	1	1	5	1	4	0	4	19	20	1	1	3
Mycobacterium sp. WY10	1	0	1	0	4	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	3	1	1	0
Mycobacterium sp. YC-RL4	18	22	58	9	45	14	22	6	5	19	90	9	46	4	6	3	35	7	7	6	13	27	11	42
Mycobacterium sp. djl-10	48	96	50	103	5	216	101	56	173	63	37	241	46	18	77	200	9	42	42	161	102	109	36	148
Mycobacterium tuberculosis	2	5	3	6	5	7	0	1	11	1	11	12	3	12	10	8	6	11	12	15	12	6	11	8
Mycobacterium ulcerans	0	3	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0
Mycobacteroides abscessus	26	55	65	59	43	50	58	25	33	22	47	26	143	13	46	31	52	27	43	45	14	177	306	28
Mycobacteroides chelonae	10	15	25	45	6	8	8	5	20	11	16	7	31	9	3	10	11	13	10	53	31	14	299	11
Mycobacteroides immunogenum	42	32	9	11	15	1	15	64	31	12	26	10	30	15	18	9	7	5	29	22	24	26	8	18
Mycobacteroides saopaulense	12	61	38	92	9	28	15	30	21	12	56	7	26	3	83	4	10	10	1	54	1	13	129	13
[Mycobacterium] stephanolepidis	4	0	6	3	3	4	31	1	0	6	1	2	0	0	7	0	4	13	3	8	1	2	3	6
Mycolicibacterium aurum	5	16	4	6	20	10	5	31	4	5	23	2	22	3	30	13	11	12	16	13	15	14	18	14
Mycolicibacterium chubuense	11	15	25	32	20	10	9	34	1	11	42	15	26	6	14	6	9	61	10	22	12	4	125	15
Mycolicibacterium fortuitum	3	7	2	1	1	3	5	2	0	4	5	1	18	0	0	0	0	1	0	2	3	4	1	9
Mycolicibacterium gilvum	15	22	41	52	11	22	22	28	7	12	20	80	18	18	20	56	19	20	26	70	19	34	21	71
Mycolicibacterium goodii	122	8	27	24	12	4	31	21	21	5	26	11	21	38	15	3	14	19	6	4	11	28	4	17
Mycolicibacterium litorale	41	13	38	37	50	85	24	41	83	28	22	124	48	15	24	100	24	16	21	61	37	65	17	98
Mycolicibacterium neoaurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacterium phlei	3	12	30	86	11	27	14	26	1	10	14	3	30	13	17	16	2	10	11	5	8	123	23	5
Mycolicibacterium rhodesiae	17	66	47	21	52	3	13	38	7	13	108	16	96	16	80	3	92	4	15	27	30	10	17	75
Mycolicibacterium rutilum	2	18	9	18	25	6	10	38	72	9	38	6	24	25	11	3	13	28	7	3	10	11	11	12
Mycolicibacterium smegmatis	48	71	34	39	113	74	28	106	70	50	153	68	167	43	117	31	137	38	45	97	126	38	61	141
Mycolicibacterium thermoresistibile	4	15	17	62	13	29	17	90	1	3	38	73	76	7	79	19	25	17	5	13	183	200	13	18
Mycolicibacterium vaccae	16	6	12	36	30	14	21	6	11	5	22	54	30	4	6	22	8	7	4	10	17	25	7	32
Mycolicibacterium vanbaalenii	48	12	12	36	15	16	12	435	8	25	13	16	11	28	96	85	20	33	11	54	110	18	48	33
Mycolicibacter sinensis	1	5	19	7	8	5	2	39	11	8	3	0	7	9	5	171	1	7	7	9	98	5	9	7
Mycolicibacter terrae	15	10	0	16	44	12	2	12	1	5	12	11	47	11	50	7	9	121	14	12	17	15	13	6
Nocardia brasiliensis	33	459	85	25	93	171	111	98	18	245	256	144	288	271	274	164	122	216	414	197	703	115	352	520
Nocardia cyriacigeorgica	10	55	32	19	61	45	77	578	56	35	100	36	50	51	58	135	15	24	37	69	104	188	20	25
Nocardia farcinica	45	21	16	30	5	4	10	26	21	0	58	6	92	12	38	21	19	37	39	48	38	4	33	19
Nocardia nova	9	4	22	19	13	10	15	15	25	9	39	15	13	15	13	11	7	78	11	12	10	11	1	13
Nocardia seriolae	180	195	66	137	58	263	152	335	225	59	102	316	197	31	62	271	82	73	55	270	112	121	37	266
Nocardia soli	11	162	32	44	55	115	14	21	318	453	40	13	34	34	28	16	11	20	236	24	70	28	253	46
Nocardia terpenica	19	85	28	38	74	79	26	16	21	48	86	56	130	25	66	20	48	33	34	104	40	34	27	74
Rhodococcus aetherivorans	1	17	0	0	0	0	1	0	0	0	3	3	17	3	0	2	0	0	1	41	0	4	1	10
Rhodococcus biphenylivorans	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Rhodococcus coprophilus	6	39	29	32	49	39	18	189	6	32	19	9	36	14	25	30	34	44	26	62	13	18	45	19
Rhodococcus erythropolis	0	3	4	1	0	3	0	14	1	0	4	4	1	6	2	3	0	2	5	2	1	9	0	3
Rhodococcus fascians	1	7	2	2	3	0	4	1	1	2	7	4	11	2	6	1	1	0	5	3	4	1	0	4
Rhodococcus hoagii	10	39	30	24	8	16	9	51	18	9	40	4	97	28	17	12	24	39	88	60	11	9	56	14
Rhodococcus jostii	13	17	26	74	10	25	24	59	1	16	37	5	22	5	54	15	11	55	32	19	51	12	24	24
Rhodococcus opacus	169	106	82	82	99	94	162	96	89	21	204	208	151	31	16	93	109	52	163	153	241	102	73	204
Rhodococcus pyridinivorans	5	7	2	1	23	3	6	0	2	8	3	1	0	32	40	11	19	9	0	3	68	0	0	0
Rhodococcus qingshengii	0	0	2	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	0
Rhodococcus rhodochrous	35	14	1	69	21	6	5	92	39	13	3	8	12	12	19	20	26	46	26	16	8	7	2	1
Rhodococcus ruber	12	11	12	18	0	7	13	138	29	19	17	23	24	6	14	4	24	49	4	49	7	11	7	45
Rhodococcus sp. 008	2	3	0	0	0	0	4	1	0	3	8	0	3	0	1	0	0	0	1	2	0	0	0	0
Rhodococcus sp. 2G	3	2	2	4	2	6	9	1	7	2	0	9	9	0	3	6	2	0	4	12	2	5	1	11
Rhodococcus sp. B7740	42	10	7	19	2	7	22	14	20	5	27	9	11	26	17	1	10	7	22	28	12	10	12	11
Rhodococcus sp. BH4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	9	2	0	0	1
Rhodococcus sp. H-CA8f	1	0	0	2	8	8	0	1	0	3	1	2	0	0	3	18	4	0	0	4	3	0	6	0
Rhodococcus sp. MTM3W5.2	6	19	30	18	10	9	12	14	0	3	21	10	3	2	8	13	3	28	6	2	8	4	12	3
Rhodococcus sp. PBTS 1	8	138	32	41	9	16	11	63	8	7	30	16	55	92	40	17	65	76	10	96	121	19	13	200
Rhodococcus sp. PBTS 2	118	0	20	1	1	1	11	1	2	0	7	3	5	0	0	0	2	18	4	0	4	3	4	7
Rhodococcus sp. S2-17	6	15	19	67	39	42	7	40	0	17	9	15	21	33	45	19	26	14	39	8	44	19	12	23
Rhodococcus sp. WB1	1	0	0	0	0	0	0	2	0	0	4	3	0	0	0	0	0	1	0	0	0	4	1	0
Rhodococcus sp. WMMA185	4	12	15	27	44	70	14	48	23	15	18	43	13	10	16	30	4	6	4	26	20	55	21	40
Rhodococcus sp. YL-1	0	0	2	0	1	17	1	21	0	29	0	0	0	5	9	0	3	28	3	9	0	0	0	0
Rhodococcus sp. p52	1	1	1	3	0	0	0	3	0	4	1	0	0	0	0	1	3	1	0	2	0	0	1	0
Segniliparus rotundus	18	19	12	23	32	13	20	13	0	3	24	5	29	9	17	8	4	12	15	10	2	66	20	13
Tsukamurella paurometabola	28	130	26	71	61	112	31	106	325	418	57	40	76	46	22	27	34	34	242	34	24	45	12	32
Tsukamurella tyrosinosolvens	1	7	15	43	23	25	3	100	7	15	13	13	22	11	14	15	13	41	5	14	55	15	43	17
